category_id,polularity,item_num,look_through,collection,add_car,buy
4905,2,2,4,0,0,0
5238,4,5,11,0,1,1
1738,3,3,7,0,0,0
5230,26,76,191,0,11,4
1730,8,28,70,1,7,1
5232,4849,25472,131807,2369,4500,1440
5233,16,34,68,0,0,0
1735,3,3,8,0,0,1
5235,2,3,8,0,1,0
5236,48,68,249,11,9,5
1736,67,73,174,2,10,4
13124,11,16,37,3,0,0
13125,16,13,41,1,1,0
13122,1,1,2,0,1,1
13120,2,2,6,0,0,0
13128,24,48,101,3,1,0
4907,6,8,18,0,2,1
3070,86,305,1085,8,158,64
1594,8,6,12,0,0,0
1597,25,23,97,3,2,0
3074,550,509,3909,102,89,26
3075,63,63,274,1,10,5
1592,14,22,131,0,2,1
1599,138,221,644,9,8,3
12712,1,1,3,0,0,0
12713,14,14,37,0,3,0
6141,3,3,4,0,0,0
6140,21,27,75,0,5,3
6144,38,13,137,2,5,2
5649,390,506,1691,46,202,52
5648,44,71,208,1,14,14
5641,18,78,218,3,3,3
5640,17,23,68,2,3,0
5643,107,247,887,12,6,0
6149,8,8,15,0,2,0
5647,114,179,625,20,13,9
5646,88,79,269,9,11,4
8068,62,168,408,8,13,17
12868,4,4,9,1,0,0
12493,17,17,47,1,4,3
489,1,1,2,0,0,0
488,25,22,65,1,5,4
484,284,556,2052,36,69,33
483,145,324,1120,16,52,27
482,1,1,2,0,0,0
481,1,1,2,0,0,0
480,2,3,11,0,0,0
12419,9,8,21,0,1,1
6469,35,35,87,1,13,13
6460,548,1082,4142,117,211,85
6461,101,57,329,11,7,1
6463,11,21,61,0,6,0
6464,1,4,8,0,0,0
6466,4,6,14,0,0,1
7743,72,73,203,11,9,0
7744,8,25,66,0,6,1
7745,3,17,56,0,5,0
7748,10,16,43,2,0,2
9691,4,14,39,1,9,2
3920,1,1,1,0,0,0
3921,217,507,2309,40,44,9
3926,56,133,423,5,12,10
3927,21,22,93,0,2,1
3924,270,269,1079,31,91,51
3925,328,979,2824,40,128,72
3928,3,13,30,4,0,1
3929,22,18,61,0,0,0
6723,1,1,2,0,0,0
8306,14,17,34,0,0,0
8305,2,10,24,0,0,0
8303,1,1,2,0,0,0
8302,1,1,2,0,0,0
8301,47,76,183,2,12,5
8300,308,725,2568,36,94,45
15,58,311,678,26,7,0
6728,5,11,22,2,2,1
453,3,3,4,0,0,0
9939,34,64,246,8,15,1
9938,145,333,1264,15,41,11
9933,509,1306,4704,38,97,32
9932,8,10,28,0,0,0
9930,31,47,118,0,1,1
9937,8,26,68,2,0,0
9934,62,52,198,3,0,0
6099,2,2,3,0,0,0
6091,240,455,1268,30,40,14
12061,19,18,50,0,1,1
12062,13,42,84,2,1,0
6092,2,2,3,0,0,0
6097,28,49,129,0,1,0
12067,1509,3524,20817,307,649,329
10350,1,2,4,0,0,0
12496,9,13,29,1,1,0
12807,1,1,1,0,0,0
2896,18,7,59,0,0,3
3678,34,35,106,6,2,2
3673,3106,12618,51311,925,1269,495
3670,210,289,877,14,45,12
3676,3,5,11,0,2,0
3677,3,7,12,0,0,1
3674,29,66,185,7,5,2
2543,4,4,9,0,1,1
2542,38,30,100,3,3,2
2541,6,8,25,0,5,1
2540,9,8,16,1,0,0
2547,12,16,48,0,1,0
2545,21,23,67,1,0,0
2544,1,1,2,0,0,0
7002,1,1,1,0,0,0
11443,37,30,228,2,8,9
11442,2,2,4,0,0,0
11440,5,3,15,0,0,0
11447,58,72,313,5,4,1
11446,7,27,57,0,2,0
11444,10,159,478,11,0,0
1450,53,73,192,5,12,5
11449,10,8,30,2,1,0
1103,8,10,21,0,1,0
5003,2,2,4,0,2,0
5002,338,339,2554,37,83,81
5000,2,2,4,0,0,0
3584,44,76,198,4,35,9
5006,78,140,438,12,13,4
5004,24,53,190,2,11,4
1101,108,248,941,20,25,4
903,37,114,472,2,5,0
13339,11,15,30,1,0,0
4429,27,23,111,4,5,0
906,3,5,8,0,0,0
907,23,50,154,5,5,2
904,2,2,5,0,0,0
905,301,546,2391,36,59,34
4422,132,158,662,11,15,11
13332,250,512,2026,51,122,68
13331,9,25,85,0,0,0
13330,75,78,261,2,3,0
4426,2,7,30,0,3,1
13336,29,88,206,1,9,1
13335,79,143,528,6,14,9
13334,295,388,1924,10,15,9
9559,2463,12487,43407,579,893,181
9558,74,89,272,9,15,4
9550,62,100,207,8,34,16
9553,27,54,167,0,10,3
9552,965,2031,8287,244,250,119
9555,2,2,5,0,0,0
9554,20,22,63,0,5,2
9556,28,30,118,5,2,2
8934,8,11,23,0,0,0
8935,6,8,16,0,0,0
8937,94,212,686,17,24,9
8930,654,1740,5660,149,251,92
8933,9,74,183,4,13,1
11869,14,25,62,0,0,0
8938,22,20,74,1,15,11
8939,35,72,314,6,5,2
2911,2,2,4,0,0,0
7174,37,90,166,4,4,2
7171,1,1,1,0,0,0
7170,39,50,179,4,3,0
7178,2,4,10,0,0,0
12593,2,2,6,0,0,0
2916,2,2,3,0,0,0
718,25,62,183,8,2,1
1696,8,8,25,0,0,1
1694,2,2,3,0,0,0
1692,11,11,33,2,1,0
1693,1,1,3,0,0,0
1690,1,1,2,0,0,0
1792,1,1,3,0,0,0
1790,10,10,20,1,3,1
13950,3,3,10,1,0,0
12888,1,1,1,0,0,0
12889,93,678,2081,17,26,3
8195,5,7,15,0,2,0
12887,2,2,3,0,0,0
12884,53,188,454,13,1,2
12885,17,19,74,3,1,1
6419,6,22,67,3,2,1
12469,5,9,17,0,0,0
1472,1,1,2,0,0,1
1473,17,59,180,1,13,1
1471,94,193,1185,33,27,15
1477,158,237,1214,23,35,12
1474,5,5,6,0,1,0
1475,1,1,4,0,0,0
1478,2,4,6,0,0,0
1479,1,1,2,0,0,0
12466,1,2,4,2,0,0
6416,5,5,7,0,1,0
12808,1,1,3,0,1,0
1815,26,86,266,4,9,3
4228,71,155,543,5,7,4
13938,5,8,15,2,0,0
4224,8,8,17,0,0,0
4225,7,11,23,1,0,0
4226,17,45,154,0,22,2
4227,33,175,473,13,27,16
4221,36,96,301,7,21,14
13933,1,1,1,0,0,0
13932,121,516,1414,24,174,82
24,255,265,1553,9,29,4
25,14,16,34,0,0,0
5584,2,2,4,0,0,0
5585,1,7,12,0,0,0
21,6,7,17,0,2,1
5581,71,146,406,3,5,1
28,25,31,75,1,15,5
29,4,3,10,0,0,0
5589,97,110,391,5,1,0
7903,7,10,21,0,0,0
1068,1,1,3,0,0,0
11274,139,120,619,16,4,1
11275,51,96,335,11,16,10
11277,5,5,8,0,0,0
11270,419,1013,3819,83,187,71
11271,19,19,49,0,0,1
11272,26,45,145,0,7,2
11273,123,194,793,11,30,11
13683,25,46,151,7,2,1
13682,5,14,37,0,1,1
13681,40,136,372,6,25,15
11278,84,124,326,4,21,10
11279,4526,42224,154216,3923,3757,692
13685,18,17,67,0,4,2
13684,2,2,7,0,1,0
3916,4,4,7,0,2,0
1065,6,24,165,0,0,15
4921,6,10,23,0,0,0
2288,30,55,114,2,2,2
2281,24,63,304,13,8,1
2282,14,7,30,0,1,0
2284,1404,6094,22096,356,426,150
2286,3,4,8,0,0,0
4920,7,9,22,0,0,1
4539,118,176,526,9,21,9
10905,12,10,40,1,2,3
10907,17,106,281,1,14,5
10906,85,81,296,7,54,10
10901,1285,5005,17125,318,667,130
10900,47,138,485,3,10,7
4827,5,5,12,0,0,0
4927,69,67,510,14,16,15
10909,1,1,2,0,0,0
10908,201,291,1543,28,97,130
9120,1,1,3,0,0,0
9121,4,6,32,0,0,2
10659,194,269,1301,18,77,31
8312,3,4,5,0,0,0
10309,30,71,204,5,6,1
9127,144,284,934,11,51,48
9128,7,11,23,2,0,0
10654,6,10,37,1,0,1
10304,133,247,905,17,37,10
10303,4,10,26,1,1,1
10302,5,6,16,0,0,0
10653,1,3,7,0,0,0
4531,101,534,1294,48,34,15
7918,8,9,23,0,0,2
13443,6,6,20,0,0,0
7913,7,9,25,2,1,0
7911,292,405,2072,51,112,37
13442,11,12,28,2,1,0
7917,542,1026,4003,102,180,86
7916,16,35,79,2,3,2
7915,68,29,164,2,1,0
7914,2,2,6,0,0,0
7980,241,280,1008,14,31,6
4618,2,2,6,0,0,0
6289,23,8,64,0,0,0
11622,309,139,1976,27,66,30
6287,360,696,2475,49,96,38
11621,79,134,569,4,18,22
6282,11,21,58,0,5,2
6283,8,24,63,0,0,1
9400,2,2,4,0,0,0
184,1,1,2,0,0,0
11627,8,8,19,0,2,1
189,26,49,189,2,4,3
6337,6,6,15,1,1,0
6079,7,8,11,0,0,0
4924,5,5,8,0,1,0
12133,1,1,3,0,0,0
10018,2,2,6,0,0,0
9409,7,12,35,0,0,0
5833,2,2,7,0,0,2
10623,1,1,2,0,0,0
3449,31,69,154,1,7,2
3448,11,19,45,0,1,0
12136,12,17,36,1,0,0
863,71,146,562,9,27,20
865,43,90,241,2,8,3
864,3,8,26,5,0,0
6366,8,5,35,0,1,0
2024,67,90,337,4,3,6
2754,470,1086,3744,78,97,43
2755,7,15,31,0,0,0
2753,77,118,406,13,11,4
2750,28,72,173,3,4,0
2023,1,1,1,0,0,0
2028,6,9,18,0,0,0
2029,420,1075,2867,16,58,13
2758,155,263,678,15,18,5
2759,2,8,15,0,0,0
11255,10,22,62,0,2,2
10153,9,19,41,0,1,0
10402,124,155,467,7,35,7
5214,163,310,1003,61,16,0
5215,1,8,18,3,0,0
5212,45,41,204,9,15,7
11250,39,95,228,6,29,14
5210,6,7,16,0,0,1
5211,3,5,8,0,0,0
5218,18,54,105,2,2,0
10406,7,21,42,3,1,0
9332,21,40,113,1,2,0
13108,1,1,1,0,0,0
13109,55,97,463,18,32,16
13104,48,132,455,3,8,7
13105,12,24,77,0,4,1
13107,247,672,2733,20,40,10
13100,9,9,16,1,0,0
13101,3,13,33,4,0,0
13103,18,110,304,4,22,9
10159,21,22,62,1,1,2
3058,10,10,27,1,3,1
3056,375,433,2472,47,76,15
3057,3,5,12,0,1,0
3054,11,14,47,1,2,3
3055,1,1,3,0,0,0
3052,180,169,924,21,16,3
3050,1,24,113,1,0,0
3051,51,62,207,1,13,8
8,34,123,420,1,9,1
1317,141,405,878,43,114,32
1316,16,27,58,2,3,1
1315,30,35,144,1,2,3
1314,6,4,12,0,0,0
1313,69,94,224,9,20,0
1310,192,423,1499,18,147,64
1318,3,3,5,0,0,0
6446,63,183,657,4,24,7
6915,95,44,289,6,13,10
12435,23,51,150,3,11,4
6445,58,92,231,2,11,8
6442,35,54,131,5,21,8
12432,15,33,81,2,1,1
12431,4,16,61,1,11,1
12430,9,54,114,2,4,0
6918,21,20,48,0,0,0
6919,19,28,89,1,2,0
12439,6,11,35,0,0,1
12438,9,8,13,1,1,0
11786,7,6,14,0,0,0
7729,22,30,116,2,10,8
7720,200,254,990,14,43,18
7727,236,141,1205,13,31,23
3948,46,59,145,1,12,6
3940,285,1950,7223,180,282,114
3941,8,8,20,0,2,1
3942,829,2093,13320,397,464,173
3943,6,12,45,1,1,3
3944,709,933,4246,65,312,142
3945,124,198,578,16,14,3
3947,77,156,415,6,9,3
6709,19,26,83,4,9,7
6708,19,23,57,0,1,1
8325,17,13,58,3,6,0
6700,270,929,3045,77,41,7
6703,30,53,176,1,1,0
8326,65,51,181,3,16,9
8321,1,1,3,0,0,1
6084,246,710,1931,57,63,15
6707,3,10,22,0,0,0
6706,7,9,16,0,0,0
9913,15,33,65,1,1,0
9912,8,12,42,0,2,1
10015,577,714,4182,55,185,133
9917,14,42,84,0,3,0
12073,21,30,72,0,2,0
12070,1,1,2,0,0,0
1351,2,2,3,0,0,0
4056,35,67,203,11,6,2
13744,12,34,91,3,0,0
4054,2,3,18,0,1,2
13742,26,39,134,2,5,4
4052,61,76,224,1,3,1
4050,19,26,100,2,0,3
13748,12,64,124,0,0,3
13749,66,112,322,7,12,8
3610,1,1,1,0,0,0
3611,3,3,9,0,1,1
3613,25,28,96,1,7,14
3614,1,1,1,0,0,0
3615,15,22,73,1,2,2
3616,1,1,3,0,0,0
3618,24,46,149,5,3,0
3619,61,172,726,16,20,6
2569,78,255,706,7,12,2
2568,300,607,2453,23,41,10
2561,1,1,3,0,0,0
2563,1,9,27,0,7,0
12170,704,1126,7051,124,248,128
2564,55,125,315,4,13,1
2567,1,1,3,0,0,0
2566,34,35,106,3,6,0
11428,40,71,178,10,8,5
11420,4,6,21,0,3,1
11422,23,156,456,1,26,19
11427,27,41,177,4,2,13
11426,15,22,84,2,12,6
5029,2,2,3,0,0,0
5028,23,43,123,6,5,7
5021,2,2,4,0,0,0
5020,2,2,4,0,0,0
5022,9,24,57,0,1,0
5025,1,1,1,0,0,0
5027,5366,56965,286784,5599,5244,809
13351,6,8,13,0,0,0
4441,12,47,71,0,2,0
13352,29,65,191,2,10,10
13355,78,383,849,77,43,13
4447,6,26,81,0,0,0
13359,42,47,127,1,1,1
4449,35,41,83,3,6,2
966,4,4,7,1,1,0
961,9,28,51,0,0,0
962,41,40,132,1,5,0
963,25,34,93,1,5,1
969,6,20,38,0,2,0
3092,1,5,11,0,0,0
1240,1,1,2,0,0,0
3090,411,999,3238,120,188,44
1242,192,395,906,5,9,4
645,10,10,24,1,0,0
3094,1,1,2,0,0,0
1530,42,65,151,1,11,2
10466,41,79,181,6,6,3
10467,127,180,446,1,8,1
10464,192,408,1563,26,95,21
10465,39,114,321,9,17,3
10460,442,713,5228,88,176,58
10461,4,7,19,0,2,1
1968,1206,2835,13660,195,275,81
12609,4,5,22,1,2,1
5198,12,26,65,0,2,3
12581,1,18,50,5,1,0
1618,11,11,32,2,0,0
641,2,2,4,1,0,0
8912,75,176,584,12,61,39
8913,41,75,190,5,5,0
8910,2,1,3,0,0,0
8911,4,4,7,1,0,0
8916,113,203,643,10,13,13
8917,19,18,53,0,6,1
11849,7,13,26,0,1,1
11848,3,4,9,0,0,0
11847,14,23,42,0,3,2
11845,9,19,54,2,2,2
11843,2,2,3,0,0,0
1966,4,8,14,1,0,0
11840,99,166,738,10,34,21
3239,1,1,4,0,0,0
5191,10,15,40,1,0,0
10081,7,8,17,0,1,0
7113,1,1,3,0,0,0
7112,9,5,20,0,0,0
7111,112,147,463,3,31,12
7117,209,436,1867,26,158,107
5193,69,58,265,0,13,0
7115,10,29,66,0,1,1
1611,15,19,45,1,0,0
4499,13,28,77,1,7,1
7290,2,5,12,0,0,1
1678,32,55,152,0,4,1
1679,7,32,79,0,3,1
1674,849,1895,6714,105,672,287
1675,27,36,125,3,6,4
1670,18,35,68,0,0,0
1671,10,17,59,2,1,0
1672,2,4,16,0,0,1
3826,4,6,12,0,0,0
3965,4,4,11,0,0,0
1419,3,5,7,0,0,0
1411,5,5,7,0,0,1
1412,22,107,483,1,1,0
1413,15,26,59,0,0,0
1414,23,33,117,0,5,0
3963,3,4,7,1,0,0
13919,8,8,27,0,1,1
13913,15,20,50,0,2,0
4203,9,14,33,1,4,1
13911,188,226,974,29,44,20
13910,12,11,20,0,2,1
13916,3,8,17,0,0,0
13915,55,246,686,33,38,23
4205,14,17,38,0,0,0
5568,26,24,55,6,2,0
5569,136,213,779,12,22,7
5565,24,26,69,2,0,1
5566,242,255,897,28,60,16
5567,1,2,6,0,0,0
5560,1,1,2,0,1,0
5561,1,2,4,0,0,0
646,5,4,11,0,0,0
308,15,13,37,0,3,0
309,49,48,143,2,11,0
300,166,352,1125,34,40,9
301,198,295,1077,7,2,0
305,6,3,9,0,0,0
306,2,2,4,0,0,0
11213,2,2,4,0,0,1
11210,2,2,3,0,0,0
11211,16,17,45,2,3,1
11216,7,6,16,0,0,0
11217,1,2,4,0,0,0
11214,24,32,80,3,1,0
11215,1,2,2,0,0,0
11218,2,2,2,0,0,1
11219,295,388,1500,47,35,21
7968,1,2,4,0,0,0
2779,3,5,8,0,1,0
10323,2,2,4,0,0,0
10322,207,200,953,7,25,13
10328,27,31,62,2,4,3
4897,2,2,3,0,0,0
4894,1,1,5,0,0,0
6118,1,1,3,0,0,0
6114,58,170,591,7,34,8
6115,30,92,213,1,8,0
6116,3,3,9,0,2,1
12746,26,88,192,1,10,4
12741,279,733,2312,49,75,36
12740,248,266,1246,43,98,40
6113,18,24,47,0,0,0
5039,3,4,18,0,3,1
10921,2,4,12,0,0,0
10920,435,440,3204,26,106,29
10927,12,50,111,3,2,0
10926,43,141,340,16,16,14
10925,95,141,362,8,13,3
10929,87,211,561,12,61,40
10928,2,2,6,0,0,0
7931,8,13,24,1,0,0
7282,5,15,32,0,0,0
10679,13,38,107,0,26,1
10678,237,416,1669,34,64,28
7935,2,2,7,0,0,0
7934,8,8,14,0,1,0
9108,9,10,18,0,0,0
9109,116,679,2888,0,0,0
10673,82,235,591,21,18,3
9455,8,190,524,0,1,1
9456,33,33,84,2,7,2
9457,164,216,625,0,0,40
9102,386,763,3085,63,167,62
9451,2,2,5,0,0,0
9100,206,682,2320,103,108,31
9101,100,140,408,5,12,3
9142,2,3,6,0,0,0
7977,2,2,4,0,0,0
12299,32,37,114,0,2,0
7976,1,1,2,0,0,0
12291,1,1,3,0,0,0
12290,8,13,31,0,1,0
12297,4,5,10,0,0,0
12294,519,438,3908,54,188,143
12256,6,6,10,0,2,1
12255,6,9,15,0,1,0
6262,39,60,160,2,2,1
3428,38,48,172,2,4,0
6612,1,1,2,0,0,0
3423,13,5,26,0,0,0
3422,2,3,8,0,0,0
3421,17,39,146,3,13,3
3420,1,2,2,0,0,0
3427,2,2,4,0,0,0
6611,1,1,1,0,0,0
3425,14,91,303,7,10,0
3424,2428,13415,47076,650,1481,917
2002,5,23,64,0,1,0
13306,2,2,2,0,0,0
2000,30,92,305,1,3,1
12621,173,543,1621,19,36,28
4589,20,81,120,0,0,0
4588,408,1055,2534,12,55,21
2004,4,5,8,0,0,0
4584,913,2759,9705,211,236,75
4587,11,24,45,2,0,0
2009,3,3,5,0,0,0
4581,49,57,143,3,5,0
13304,2,2,2,0,0,0
4851,14,21,53,3,3,1
4582,885,2212,12553,213,302,114
12482,16,21,43,0,1,0
4414,20,41,114,3,3,3
12624,4,11,31,0,0,0
12625,2,17,57,0,0,2
6963,1,1,3,0,0,0
4412,5,9,30,0,6,4
11988,8,12,29,1,1,1
11989,6,8,21,0,0,0
13300,40,86,234,10,0,1
6965,4,6,13,1,0,0
11980,1,1,7,0,0,1
11981,733,995,5168,83,151,38
11987,8,20,48,1,1,0
11985,84,405,1597,15,37,6
12629,3,8,14,0,0,1
6969,20,24,65,0,0,0
10582,289,1095,3639,33,28,4
10585,179,201,750,11,16,7
10584,8,10,20,0,0,0
10587,1,1,1,0,0,0
8625,20,26,86,2,3,2
10589,4,9,17,2,0,0
10588,71,212,780,22,15,4
7392,74,95,379,8,1,6
8626,6,9,18,0,0,0
13164,55,242,541,7,5,4
13165,19,53,149,3,4,0
11183,93,142,368,15,15,0
11187,1,1,1,0,0,0
11184,117,219,992,22,44,17
11185,41,98,303,0,9,3
8620,1,1,2,0,0,0
4424,1,2,3,0,0,0
11538,5,6,11,0,1,0
9545,4,4,5,0,0,0
912,14,42,80,0,1,2
1087,43,35,114,3,4,8
1085,4,9,15,0,0,0
1084,23,26,73,5,1,1
1083,3365,15472,60217,1371,1631,418
1081,71,123,402,5,43,27
1080,258,643,2346,42,83,31
1089,13,14,30,1,0,0
12987,1,1,1,0,1,1
12985,36,238,680,4,7,2
12091,27,42,146,2,10,6
12982,1219,3193,11434,194,604,172
12981,60,446,1226,28,12,3
1904,16,55,119,1,4,2
12988,4,17,31,2,0,0
8761,28,27,61,1,9,5
449,92,85,295,3,5,1
448,1,1,3,0,0,0
1338,1,1,3,0,0,0
1335,4,11,25,0,0,0
442,25,63,159,3,4,3
1337,380,555,3473,99,113,17
440,20,4,48,0,0,0
447,49,214,467,7,26,10
446,1473,3067,13148,286,714,344
1333,7,18,38,1,1,0
444,251,1006,2440,36,56,21
6933,34,79,188,5,9,12
6931,41,45,124,2,6,3
6936,1308,3131,10539,168,532,173
8698,35,107,222,2,7,2
8129,180,120,831,12,10,0
8128,51,97,263,4,37,10
8695,43,54,162,1,10,1
8126,808,2175,5822,147,107,28
8697,37,65,155,0,13,2
8124,34,34,99,4,8,4
8123,16,19,64,1,4,1
8690,13,17,36,1,3,0
8121,17,30,69,1,5,2
8692,4,9,17,0,0,0
7706,44,178,529,6,0,0
7707,85,146,525,9,16,10
7704,2,4,10,0,0,0
7705,7,14,36,0,1,1
7700,11,26,109,4,2,1
32,3,3,7,0,1,0
30,5,5,19,1,0,0
7708,337,958,2981,74,103,11
7709,124,208,708,15,100,44
8348,4,14,27,0,0,0
844,1,1,2,0,0,0
8343,138,476,1265,50,35,7
8342,25,22,72,1,0,0
8345,15,11,32,0,0,0
8344,55,105,402,1,29,4
3466,1,1,1,0,0,0
5133,5,5,10,0,0,0
3465,1,1,1,0,0,0
3464,388,721,2753,32,90,28
4079,13,21,52,0,1,0
13769,191,240,691,12,21,11
13764,42,42,171,9,1,0
13765,10,10,29,0,0,0
4076,470,727,3391,66,52,27
13761,70,231,775,4,20,5
4072,20,66,226,4,1,1
3964,49,105,516,5,16,5
5794,53,95,215,4,11,0
3962,8,8,32,1,0,0
5792,4,14,28,1,3,0
3960,589,1455,7772,218,311,111
3968,3,3,6,0,0,0
3969,2,4,5,0,1,0
3638,8,22,79,1,5,0
3639,4,6,13,0,1,0
3636,134,445,1288,9,58,55
3637,120,215,541,16,43,24
3634,2,9,17,0,1,0
3635,26,59,197,1,1,0
3632,4,5,17,0,0,0
3633,8,12,32,2,1,1
3631,80,100,286,4,61,26
3469,4,5,7,0,0,0
2335,3,5,9,0,0,0
11406,1511,8820,27764,282,689,284
11405,1,1,1,0,0,0
11404,7,6,17,0,0,0
11403,32,38,139,3,8,2
11401,161,282,681,18,34,8
6450,33,101,314,6,10,2
4468,90,195,644,7,6,22
13378,380,594,2359,71,143,49
4466,61,84,217,4,32,15
13376,35,60,131,1,2,0
4464,56,70,190,4,6,3
13374,337,463,2729,31,67,32
4462,18,49,116,3,1,0
13372,13,34,55,0,1,0
4461,20,105,402,0,22,7
948,8,10,21,1,0,0
949,2,5,9,0,0,0
946,9,18,35,1,1,0
944,32,43,77,0,2,1
940,304,649,2056,29,2,56
6455,16,59,208,3,8,2
6327,1205,3392,12365,414,463,138
6326,138,96,505,7,1,1
12174,1,1,2,0,0,0
6324,2,2,5,0,2,0
12172,575,1220,3936,79,125,64
12173,50,91,280,7,5,4
6321,448,703,2303,83,171,75
12171,11,16,24,1,0,0
12178,13,7,27,0,0,0
6328,5,5,10,1,0,0
9666,28,29,78,0,0,0
9665,2,3,7,0,2,0
9664,579,467,3031,50,55,12
9663,12,22,74,0,4,1
10449,7,7,16,1,0,0
9661,17,26,59,0,4,0
9660,52,95,272,7,16,3
10445,2,2,3,0,0,0
10446,49,276,831,4,31,6
10447,6,50,136,0,0,0
10112,54,84,242,15,5,2
10110,5,12,31,1,2,2
9668,7,13,44,1,6,1
8520,4,13,37,2,0,0
6456,271,406,2253,46,21,3
8979,53,44,183,3,4,1
8972,8,6,15,1,2,1
8977,1,1,1,0,0,0
8527,24,106,300,8,8,2
5870,1,1,2,0,0,0
7139,2,3,9,0,0,0
7131,119,160,461,19,17,3
7130,6,6,13,0,0,0
7135,2,5,5,0,0,0
7134,3,7,22,0,0,0
7136,8,14,32,0,0,0
7944,1,1,1,0,0,0
1658,3,10,20,0,0,0
1652,1,1,2,0,0,0
1653,16,20,48,2,0,0
1650,482,467,2061,28,40,12
1656,56,52,227,2,8,4
1654,16,24,59,1,6,2
586,42,94,288,5,14,3
7945,7,11,20,0,0,0
585,1,2,3,0,0,0
582,24,88,219,2,5,3
583,77,114,533,17,16,31
581,12,14,60,1,2,3
2839,246,275,1418,27,58,43
2838,16,45,103,5,0,1
2835,1,1,11,0,1,0
2834,4,6,10,0,0,0
8524,14,15,50,0,0,2
2831,88,245,833,9,26,9
2830,17,23,62,0,4,0
3391,31,136,284,2,0,0
5406,74,198,373,1,0,0
5405,16,49,157,1,16,4
5404,4,6,55,0,2,0
5403,9,55,145,1,4,6
5402,14,30,64,3,1,0
1430,38,46,106,2,3,1
5400,7,11,28,0,0,1
3399,5,7,17,0,0,0
5409,1,1,2,1,0,0
1439,10,17,48,0,0,1
1731,10,16,33,2,0,0
5231,18,16,59,2,5,1
7688,1,1,1,0,0,0
1733,8,7,22,0,0,1
13971,467,398,2948,62,70,61
13973,91,112,402,5,17,5
4263,1,2,3,0,0,0
4264,1165,5516,20134,379,734,199
13976,17,32,74,0,0,0
4268,11,43,110,1,6,1
4269,2032,6018,25866,705,982,409
3702,114,355,840,5,13,0
5548,2,2,3,0,0,0
5543,79,197,662,11,24,5
5541,2,4,10,0,0,0
5546,2,2,7,0,1,0
5545,15,71,150,0,1,0
8598,103,260,605,6,12,4
8599,19,43,115,1,6,4
8597,34,125,338,5,36,28
8595,238,480,1665,15,47,27
8592,1,1,2,0,0,0
8591,21,33,99,1,7,7
11238,2,1,4,0,1,0
11239,34,51,152,2,8,6
5892,47,414,1104,7,77,38
5893,3,12,34,0,9,1
5894,5138,77849,284306,7262,6053,810
5895,2,3,14,0,1,0
5897,57,97,214,1,4,6
5898,63,327,971,46,47,39
5899,153,179,768,12,22,8
11236,180,244,689,8,41,16
11237,78,373,996,40,23,6
4919,10,14,23,0,0,0
2129,9,17,43,2,0,0
13574,1,2,6,0,0,0
4914,3,3,7,0,0,0
13576,3,4,7,0,0,0
4863,1,1,2,0,0,0
4912,14,24,62,0,0,2
13570,30,68,185,3,29,16
13573,1,1,1,0,0,0
4663,23,30,111,0,6,3
4860,23,47,109,1,4,3
322,4,6,12,0,0,0
9895,74,216,792,20,28,6
9896,135,277,1782,58,43,20
9897,4,6,13,0,1,1
326,8,12,20,0,0,0
327,46,137,314,16,5,0
324,22,5,56,2,0,0
325,15,31,59,1,0,0
328,16,30,68,1,3,0
329,23,95,403,9,17,1
9899,133,1071,2920,82,308,134
4861,1,1,1,0,0,0
4230,283,498,1428,9,55,36
9527,1,1,2,0,0,0
12768,7,16,36,0,0,0
3071,3,4,4,0,0,0
12762,71,109,549,20,23,19
12761,49,90,314,4,13,3
12760,161,215,805,18,44,51
6136,2,2,4,0,0,1
12766,1,2,4,0,1,0
12765,32,66,244,4,13,4
6135,6,6,16,0,0,1
10949,2,2,6,0,1,0
10941,36,44,149,0,4,0
1591,5,19,38,2,2,0
10943,1,1,1,0,0,0
10945,1,3,5,0,0,0
10944,84,168,457,4,31,19
10947,21,59,157,1,19,7
10946,2,2,4,0,0,0
10062,50,60,184,1,14,6
9478,42,59,215,2,1,2
9479,3,4,7,0,2,0
9471,26,39,173,5,1,5
9477,9,107,310,0,13,0
2658,2,2,6,0,0,0
3251,3,13,46,0,0,2
5176,249,366,1758,49,44,10
9203,1,2,6,0,0,0
2249,5,5,12,0,0,1
2245,1,2,4,0,0,0
2247,15,15,46,1,3,1
2240,2,2,4,0,0,0
2241,42,74,238,9,8,7
9209,22,15,75,0,1,0
3400,20,48,171,1,4,5
3403,29,54,160,4,1,1
3402,23,102,332,16,8,4
3405,2,3,8,0,0,0
3409,1,1,1,0,0,0
7537,1,1,1,0,0,0
4875,7,29,102,0,3,1
4874,29,47,167,1,4,6
12550,134,202,511,13,29,12
4873,1,5,6,0,0,0
4872,27,65,144,4,16,6
7530,84,145,509,22,9,12
10611,12,14,30,4,0,0
2069,7,6,13,0,0,0
10613,45,82,275,2,9,10
10615,26,35,105,1,3,3
10617,3,6,13,0,0,0
10616,110,195,445,7,5,2
2792,2,2,4,1,0,0
13493,12,35,81,0,3,2
2062,42,72,373,12,15,9
2063,1,20,58,0,0,0
2064,20,43,120,2,8,2
2797,77,97,687,22,27,15
13495,2,5,18,1,1,0
134,1,1,2,0,0,0
13143,3,4,7,0,0,0
13145,3,3,7,0,0,0
13146,30,21,97,6,6,3
13147,7,8,22,0,1,1
