user_id,activeness,look_through,collection,add_car,buy
5571,57972624,227,636,31,2,3
5572,85393494,227,505,2,1,7
5573,69348762,227,610,0,18,7
5574,129919947,227,501,0,0,0
5575,26622139,227,554,29,17,10
5576,90785350,227,479,16,9,10
5577,131126268,227,408,1,1,1
5578,127189529,227,602,0,14,2
5579,53085943,226,623,12,10,6
5580,9519889,226,475,4,9,4
5581,16062746,226,490,0,20,5
5582,68023187,226,489,1,19,4
5583,139982892,226,698,12,8,6
5584,134184796,226,513,10,88,78
5585,61263610,226,509,0,52,2
5586,88764337,226,514,14,15,7
5587,59398938,226,455,0,7,3
5588,124568603,226,567,0,14,11
5589,128172750,226,617,0,10,2
5590,101955475,226,582,0,47,19
5591,93182231,226,503,6,13,9
5592,82198454,226,529,1,16,12
5593,98036210,226,518,6,12,0
5594,19998815,226,480,0,0,0
5595,88965791,226,573,0,15,5
5596,31576782,226,553,0,19,11
5597,116110298,226,597,0,43,20
5598,17590145,226,388,1,33,11
5599,11584887,226,567,4,13,8
5600,31969919,226,592,0,5,15
5601,83284013,225,516,8,13,9
5602,40260421,225,702,1,11,6
5603,41839555,225,542,2,59,14
5604,66581357,225,575,17,38,23
5605,59223120,225,623,21,25,14
5606,15940634,225,527,1,11,2
5607,129631966,225,756,2,29,6
5608,50651876,225,630,8,0,3
5609,11189105,225,569,15,10,6
5610,81083913,225,608,4,24,7
5611,33437981,225,515,0,1,11
5612,19940912,225,681,0,10,8
5613,18240383,225,516,1,12,1
5614,114556011,225,624,8,41,6
5615,13546800,225,592,0,26,10
5616,82357235,225,539,67,1,4
5617,26365477,225,538,1,47,2
5618,37385058,225,495,6,4,4
5619,18292649,225,575,0,18,13
5620,95839737,225,478,39,0,0
5621,113941171,224,510,0,26,8
5622,73882215,224,513,0,4,0
5623,75810643,224,614,58,0,1
5624,58926254,224,624,5,7,9
5625,125788856,224,614,1,4,12
5626,136936823,224,555,8,0,1
5627,84626488,224,462,31,16,3
5628,66247052,224,635,23,10,31
5629,142166719,224,493,5,0,4
5630,69593294,224,633,2,22,1
5631,47625246,224,462,1,0,1
5632,116761149,224,702,8,52,35
5633,30819827,224,515,1,17,10
5634,29864087,224,542,1,16,3
5635,76395928,224,736,1,38,27
5636,32694779,224,619,1,1,5
5637,134046439,224,478,20,7,1
5638,73103488,224,481,10,0,1
5639,119417825,224,436,2,1,0
5640,21855075,224,484,0,70,0
5641,122721850,223,394,20,8,19
5642,109926528,223,685,18,5,24
5643,1280538,223,667,3,15,10
5644,121111417,223,462,7,5,4
5645,17807010,223,512,1,7,2
5646,115505858,223,466,3,10,4
5647,76477693,223,480,0,24,10
5648,36219425,223,484,0,7,13
5649,85275011,223,507,4,36,6
5650,4310004,223,560,1,27,7
5651,50177259,223,463,1,24,6
5652,56307821,223,531,0,1,0
5653,54159601,223,529,1,52,2
5654,79715561,223,731,0,59,9
5655,100764607,222,583,0,15,10
5656,30831194,222,568,3,14,4
5657,56802207,222,498,1,11,7
5658,109982292,222,575,10,0,4
5659,107014125,222,499,10,9,6
5660,95734270,222,598,0,37,5
5661,1074226,222,590,0,19,8
5662,29054893,222,632,11,0,0
5663,6592065,222,530,0,50,3
5664,40539887,222,571,2,23,6
5665,84418566,222,654,2,12,7
5666,118117975,222,442,0,7,0
5667,100022795,222,603,1,6,25
5668,33739860,222,571,6,10,7
5669,141741386,222,707,1,25,3
5670,21560157,221,505,5,0,4
5671,13073870,221,533,0,7,7
5672,134261042,221,544,12,7,24
5673,74520930,221,572,0,25,7
5674,127423663,221,687,2,7,8
5675,111603172,221,641,27,40,12
5676,88160551,221,470,0,0,0
5677,129119090,221,472,1,0,3
5678,27649225,221,574,21,2,9
5679,98599208,221,599,1,45,14
5680,133235363,221,500,6,21,0
5681,70597643,221,522,0,2,21
5682,1913138,221,505,15,4,5
5683,126858545,220,680,1,26,6
5684,26804514,220,632,2,13,2
5685,15698093,220,413,0,1,1
5686,92468821,220,603,0,9,8
5687,3135836,220,552,0,7,3
5688,1351481,220,592,31,2,6
5689,112047663,220,593,8,1,6
5690,43990317,220,466,0,8,10
5691,16847478,220,644,0,53,25
5692,72276740,220,507,0,16,4
5693,139728754,220,460,0,31,5
5694,51792834,220,566,0,18,7
5695,121887994,220,486,7,4,2
5696,54563600,220,484,0,11,5
5697,9238104,220,544,0,33,9
5698,66201749,220,539,3,24,14
5699,9808760,220,717,58,13,7
5700,139193389,219,478,1,0,0
5701,58828062,219,507,3,0,1
5702,42008479,219,442,0,48,0
5703,104661914,219,475,11,18,5
5704,58866828,219,595,2,4,15
5705,49525901,219,541,1,12,8
5706,81343616,219,594,1,2,6
5707,87806157,219,516,2,7,19
5708,76841032,219,584,32,2,6
5709,110896346,219,585,1,10,14
5710,45574405,219,568,15,4,6
5711,36203258,219,509,0,15,11
5712,92455571,219,502,0,12,6
5713,96022445,219,478,19,5,2
5714,134867267,219,547,1,36,14
5715,79992738,219,534,38,3,1
5716,82816917,219,551,0,13,9
5717,140232604,219,528,3,0,0
5718,67351789,219,556,2,34,7
5719,137347868,219,472,23,0,0
5720,40699776,219,836,3,61,6
5721,96484576,219,597,2,103,31
5722,75575333,218,500,0,4,6
5723,138894361,218,566,0,46,9
5724,16983698,218,523,12,3,7
5725,84734741,218,595,0,37,4
5726,1042935,218,583,23,8,6
5727,98692568,218,533,0,14,12
5728,108700276,218,479,5,9,0
5729,41717465,218,538,0,18,1
5730,51689042,218,670,1,32,9
5731,124021344,218,655,6,7,6
5732,7423816,218,598,3,1,2
5733,26023454,218,704,1,42,15
5734,20729327,218,535,2,8,10
5735,43839358,218,619,2,23,8
5736,56481194,217,498,2,3,9
5737,72724722,217,580,5,0,3
5738,50691774,217,684,38,1,12
5739,105525853,217,547,67,6,8
5740,11330956,217,470,12,20,6
5741,45454938,217,533,0,36,4
5742,101188991,217,561,2,20,20
5743,91002033,217,581,2,28,27
5744,124329270,217,526,20,17,12
5745,135675574,217,519,20,3,13
5746,124042026,217,523,0,3,2
5747,42921981,217,498,0,35,2
5748,114257431,217,460,40,1,2
5749,111099795,217,555,1,19,5
5750,97265297,217,649,3,4,13
5751,47385201,217,684,0,38,8
5752,98002604,217,542,0,10,14
5753,65174414,217,398,0,11,4
5754,89587988,217,596,1,42,43
5755,32364209,217,508,11,3,5
5756,21569116,217,693,2,28,12
5757,10286090,217,674,1,10,17
5758,138772988,217,531,3,18,9
5759,120725407,217,528,0,42,3
5760,29054420,216,588,3,22,8
5761,28488748,216,456,3,0,0
5762,96394822,216,581,0,21,8
5763,57141881,216,498,3,1,7
5764,54105927,216,435,45,2,0
5765,120187810,216,587,1,11,11
5766,20293815,216,644,8,1,2
5767,114920191,216,451,0,5,0
5768,4446899,216,584,39,7,8
5769,142018707,216,453,36,0,1
5770,29333174,216,501,0,28,3
5771,141247060,216,592,0,6,16
5772,24370042,216,480,0,16,0
5773,28836058,216,616,2,27,10
5774,56914112,216,503,0,20,4
5775,88935209,215,511,0,18,4
5776,105031233,215,565,6,0,3
5777,68183978,215,620,12,26,10
5778,100310674,215,464,0,4,0
5779,34471589,215,690,1,47,13
5780,82706386,215,536,55,0,2
5781,91360836,215,454,11,0,0
5782,72458781,215,540,1,6,5
5783,116691510,215,594,0,32,6
5784,47016310,215,553,0,9,3
5785,48579800,215,533,3,9,4
5786,128035383,215,537,29,8,10
5787,59594572,215,272,0,2,0
5788,950795,215,477,5,15,8
5789,127437161,215,609,2,41,30
5790,82860078,215,604,37,11,12
5791,63479831,215,459,0,21,11
5792,7627409,215,533,0,16,7
5793,128818870,214,568,2,16,20
5794,75074505,214,535,2,0,5
5795,46380691,214,556,0,3,4
5796,61832555,214,500,0,11,8
5797,134895485,214,572,0,18,8
5798,40921887,214,476,0,7,4
5799,39863506,214,464,0,23,5
5800,5805587,214,467,5,2,4
5801,141520629,214,586,8,12,9
5802,7841126,214,544,5,41,15
5803,58373604,214,611,0,21,5
5804,44228234,213,395,7,16,2
5805,68701099,213,580,37,32,9
5806,103482353,213,620,2,58,12
5807,131804738,213,490,0,30,18
5808,105266148,213,535,5,3,1
5809,38287621,213,573,0,20,4
5810,88837385,213,501,0,1,7
5811,10534100,213,494,1,0,2
5812,36022352,213,500,1,4,22
5813,141353295,213,541,18,0,0
5814,43324052,213,645,0,18,28
5815,33290628,213,736,61,75,22
5816,6597815,213,548,13,19,15
5817,52895501,212,508,5,4,3
5818,66805194,212,520,0,2,10
5819,80606704,212,359,2,5,0
5820,101010463,212,564,1,6,9
5821,86347757,212,490,0,2,10
5822,31608952,212,379,15,8,7
5823,71152040,212,528,6,41,20
5824,35126475,212,463,4,1,1
5825,125627237,212,389,1,28,8
5826,105838305,212,460,6,40,12
5827,48079720,212,617,5,0,6
5828,84051224,212,485,35,4,4
5829,135772877,212,417,14,94,34
5830,17735458,212,526,0,6,12
5831,92706691,212,435,69,0,0
5832,53629005,212,484,33,0,8
5833,89668709,212,624,78,3,9
5834,49804901,212,515,12,3,3
5835,38623720,212,491,1,0,5
5836,76403076,212,488,1,4,3
5837,30252582,212,622,37,52,6
5838,41668701,212,788,10,36,7
5839,113637896,212,450,1,4,6
5840,106993699,211,411,14,2,1
5841,16725431,211,576,0,4,12
5842,67728629,211,461,0,11,6
5843,4008563,211,467,0,7,0
5844,119394765,211,667,0,21,2
5845,67318647,211,468,0,2,11
5846,7283064,211,482,37,14,0
5847,91775158,211,487,7,5,4
5848,82748143,211,493,1,10,5
5849,106990912,211,544,11,4,5
5850,114644440,211,468,6,16,6
5851,26824477,211,656,15,22,16
5852,48771006,211,577,1,37,19
5853,69611399,211,528,21,1,5
5854,91525598,211,485,2,7,3
5855,94766869,210,478,10,1,0
5856,8224865,210,441,0,3,8
5857,27536286,210,492,8,27,0
5858,121251549,210,485,1,5,7
5859,136241454,210,509,8,26,10
5860,103160095,210,581,0,18,7
5861,120024485,210,547,0,10,5
5862,138234081,210,460,0,15,3
5863,53904578,210,530,0,1,2
5864,105202265,210,467,0,18,5
5865,91467553,210,468,3,23,9
5866,136011093,210,597,2,36,1
5867,4875694,210,367,0,31,14
5868,3762207,210,462,0,8,0
5869,60539627,210,562,1,9,3
5870,44703989,210,453,4,33,10
5871,136648853,210,439,30,0,0
5872,22235504,210,536,0,11,8
5873,48388658,210,558,1,0,1
5874,119214936,210,489,0,39,14
5875,99512554,210,470,1,8,10
5876,76825664,210,554,4,13,4
5877,141224661,210,493,3,36,14
5878,45927875,209,533,0,34,6
5879,12982646,209,495,2,12,3
5880,46081082,209,402,1,0,2
5881,31810270,209,594,23,2,7
5882,85400670,209,451,0,0,7
5883,110829151,209,470,10,1,3
5884,93571378,209,409,32,29,17
5885,98796888,209,475,16,4,8
5886,118301168,209,523,37,0,13
5887,110325188,209,557,10,4,2
5888,75058330,209,556,4,3,13
5889,78989068,209,500,2,32,16
5890,82565848,209,482,7,21,7
5891,43451997,209,496,0,1,7
5892,23048633,209,727,3,33,23
5893,83257584,209,539,0,3,14
5894,6112113,209,543,24,9,2
5895,44302195,209,462,1,42,7
5896,115900292,209,467,0,25,2
5897,122268898,209,537,21,1,2
5898,62715747,208,562,1,19,0
5899,85612814,208,505,7,15,17
5900,135211694,208,473,2,6,2
5901,31986422,208,460,0,12,4
5902,32573394,208,612,2,48,7
5903,129109723,208,472,37,5,5
5904,55427335,208,495,0,0,1
5905,17485864,208,482,8,35,18
5906,64180936,208,522,1,4,3
5907,33529509,208,596,0,14,9
5908,131187235,208,617,12,16,3
5909,39980904,208,507,2,27,4
5910,108310993,208,581,5,17,13
5911,141996578,208,381,0,2,5
5912,26806144,208,796,20,50,6
5913,47571449,208,628,0,19,11
5914,119078737,208,597,0,33,3
5915,113544988,207,557,5,11,9
5916,136600472,207,479,58,13,9
5917,12284845,207,604,0,59,12
5918,9421112,207,554,0,7,3
5919,25608708,207,491,5,33,10
5920,15840869,207,377,16,0,0
5921,9359171,207,296,3,12,5
5922,108431897,207,573,0,32,5
5923,54015834,207,458,0,22,2
5924,51044798,207,460,0,13,10
5925,53389163,207,474,6,38,3
5926,103724384,207,403,14,0,15
5927,67724206,207,426,0,7,10
5928,95244312,207,489,10,0,5
5929,56325314,207,530,41,9,3
5930,104859039,207,696,5,43,13
5931,66264769,207,490,22,0,6
5932,108423858,206,495,1,2,11
5933,114822510,206,505,1,0,5
5934,102382857,206,461,16,15,8
5935,75651481,206,858,2,61,13
5936,130321834,206,542,5,8,61
5937,91593704,206,479,0,22,0
5938,49882656,206,649,31,5,2
5939,141083720,206,480,3,3,6
5940,18899132,206,555,67,3,3
5941,24731176,206,473,3,5,2
5942,136176344,206,600,3,6,8
5943,85901586,206,417,0,4,2
5944,52402505,206,785,3,47,13
5945,136341884,206,535,3,12,14
5946,39341670,206,458,27,6,1
5947,113395505,206,574,0,2,7
5948,132059017,206,366,3,1,0
5949,116449081,206,490,0,0,8
5950,83428925,206,480,9,4,6
5951,86682082,205,544,0,26,8
5952,114803081,205,513,2,10,12
5953,72399721,205,468,1,6,1
5954,134054665,205,456,1,47,2
5955,128379477,205,490,7,10,25
5956,130001397,205,503,3,22,9
5957,70519005,205,758,1,38,5
5958,75854560,205,499,6,0,2
5959,78569800,205,533,1,13,1
5960,102991428,205,467,32,23,20
5961,14010763,205,490,16,1,2
5962,126160308,205,562,1,1,2
5963,41684599,205,466,4,7,7
5964,15894042,205,526,7,40,8
5965,59601272,205,497,2,18,12
5966,27426697,205,588,19,47,16
5967,73529547,204,490,7,9,16
5968,79254037,204,556,1,12,4
5969,440799,204,382,0,1,9
5970,70602816,204,570,0,38,10
5971,38940871,204,470,14,10,28
5972,137587571,204,428,0,6,5
5973,11227460,204,359,12,7,0
5974,92316150,204,564,6,0,0
5975,58917479,204,349,3,37,3
5976,19260041,204,535,0,8,1
5977,106186173,204,579,12,12,5
5978,13313802,204,476,1,1,6
5979,47141960,204,611,1,47,5
5980,78398626,204,510,45,0,3
5981,22487878,204,462,8,0,0
5982,108237848,204,387,0,28,6
5983,137634898,204,534,1,19,8
5984,44818129,204,619,3,7,10
5985,20965804,204,377,0,12,3
5986,132324484,204,494,7,8,8
5987,58335778,203,544,1,28,14
5988,73784219,203,664,18,7,20
5989,46861385,203,521,0,26,5
5990,109068679,203,530,2,28,16
5991,125696232,203,416,20,3,1
5992,30052966,203,723,1,37,17
5993,105261505,203,502,1,30,3
5994,104634409,203,404,39,0,2
5995,29144404,203,574,20,6,9
5996,50892435,203,656,24,6,1
5997,91635504,203,474,17,16,9
5998,102148525,202,730,5,76,18
5999,74412246,202,609,15,5,9
6000,134122526,202,537,1,22,0
6001,79397371,202,587,0,51,6
6002,36937,202,448,10,2,3
6003,46263628,202,528,0,2,2
6004,67665812,202,440,0,39,5
6005,116499032,202,510,5,69,33
6006,68991467,202,723,1,52,13
6007,34963501,202,499,36,1,7
6008,70163788,202,492,20,12,6
6009,57213531,202,498,1,4,11
6010,44721922,202,520,1,49,33
6011,78598750,202,444,2,6,6
6012,81967588,202,294,1,1,5
6013,39949863,201,475,1,0,10
6014,112633978,201,373,17,1,3
6015,54544372,201,501,0,10,8
6016,136184048,201,529,1,22,5
6017,32917479,201,393,24,27,8
6018,18169,201,488,8,0,0
6019,77070871,201,485,0,58,17
6020,128107871,201,477,30,2,11
6021,31558554,201,573,0,58,23
6022,54941649,201,502,0,15,5
6023,85704077,201,475,5,0,2
6024,46241622,201,466,0,20,8
6025,49473443,201,504,0,8,1
6026,35203286,201,487,4,31,34
6027,63912252,201,353,1,1,0
6028,92307831,201,558,0,10,4
6029,124421490,201,476,35,15,18
6030,30914924,201,634,52,0,11
6031,97670409,200,432,0,9,3
6032,121637618,200,423,1,26,11
6033,62698131,200,456,2,41,22
6034,126380757,200,457,21,0,0
6035,24642742,200,509,0,35,3
6036,120063317,200,503,0,18,3
6037,72081464,200,438,89,8,2
6038,96063534,200,462,2,25,4
6039,13125864,200,387,20,0,7
6040,75182382,200,548,1,22,10
6041,75363385,200,546,2,0,1
6042,95682482,200,515,27,22,45
6043,102941539,200,578,0,1,8
6044,141349892,200,468,0,12,0
6045,114472199,200,380,0,17,13
6046,84066348,200,462,42,20,8
6047,49338328,200,564,58,4,64
6048,37971336,200,566,8,6,12
6049,2005140,200,383,0,0,0
6050,43743064,200,454,0,9,5
6051,25129945,199,447,10,4,3
6052,85127642,199,430,0,2,6
6053,70077767,199,479,8,4,21
6054,325214,199,470,13,0,4
6055,77766892,199,454,26,0,1
6056,10281461,199,252,1,26,0
6057,26004377,199,531,8,0,3
6058,115312970,199,645,12,23,11
6059,134372182,199,458,0,14,1
6060,70356967,199,320,0,0,0
6061,87487564,199,396,27,27,1
6062,89817683,199,485,4,6,7
6063,6396896,199,556,1,33,8
6064,10989401,199,523,9,21,6
6065,126536985,199,540,1,12,16
6066,96908164,199,463,57,23,1
6067,103064485,199,486,1,20,4
6068,118400837,199,591,0,34,8
6069,26420903,199,506,0,0,8
6070,16915261,199,517,0,50,14
6071,83506787,199,575,1,28,18
6072,117368135,198,392,0,48,31
6073,81151249,198,450,1,9,0
6074,21540844,198,475,0,55,8
6075,119449918,198,437,0,19,1
6076,138261794,198,603,1,24,8
6077,120210449,198,401,43,14,0
6078,11762464,198,399,30,0,4
6079,133865585,198,482,0,1,0
6080,43673471,198,585,0,6,3
6081,83367628,198,435,1,2,2
6082,123819670,198,559,0,5,4
6083,34883946,198,526,0,25,14
6084,20124715,198,456,0,0,0
6085,118625905,198,531,1,31,11
6086,65318799,198,487,1,9,22
6087,137393482,197,480,0,6,11
6088,97070373,197,495,0,4,0
6089,10081466,197,454,1,23,2
6090,112216044,197,419,5,6,0
6091,97772305,197,527,48,34,19
6092,36465131,197,424,18,7,8
6093,39187452,197,694,23,1,7
6094,98186890,197,503,0,35,16
6095,26538037,197,464,9,0,2
6096,137791307,197,493,0,24,5
6097,16262848,197,357,27,1,5
6098,1187238,197,495,0,23,22
6099,107473320,197,657,1,18,8
6100,54267939,197,528,0,5,17
6101,31576281,197,597,11,0,10
6102,90893900,197,473,0,14,7
6103,26423535,196,495,2,0,0
6104,14252792,196,508,1,14,0
6105,128463,196,544,6,15,18
6106,25318332,196,528,2,32,3
6107,13940642,196,442,4,11,18
6108,2040122,196,461,79,2,3
6109,87105992,196,693,42,9,15
6110,73331581,196,469,6,9,18
6111,85169591,196,669,11,15,20
6112,11970205,196,459,9,1,3
6113,135293101,196,420,1,12,1
6114,18989909,196,408,0,11,10
6115,59068894,196,342,0,10,1
6116,11051465,196,463,26,3,0
6117,100543263,196,653,2,45,12
6118,61160942,196,445,2,24,30
6119,135047644,196,533,7,23,5
6120,74074599,195,468,5,28,3
6121,100900329,195,490,21,2,9
6122,1701869,195,412,0,7,8
6123,61998067,195,395,0,5,3
6124,112970519,195,502,3,14,2
6125,138696344,195,278,0,0,0
6126,1266327,195,659,1,44,5
6127,52622542,195,470,16,0,8
6128,33267758,195,679,0,10,5
6129,89497773,195,440,0,23,4
6130,65103300,195,440,1,1,11
6131,129449164,195,485,23,10,4
6132,33318592,195,469,1,0,8
6133,86174,195,535,0,10,9
6134,29812907,194,613,1,38,12
6135,94621295,194,513,23,7,5
6136,77609239,194,476,1,5,7
6137,23976557,194,434,0,9,2
6138,39304410,194,609,2,88,47
6139,21090879,194,530,1,22,7
6140,31935259,194,469,9,4,1
6141,119680816,194,480,1,18,3
6142,68140506,194,665,10,1,9
6143,77981288,194,425,9,16,8
6144,16873602,194,546,5,42,6
6145,116655732,194,481,15,1,4
6146,58349660,193,515,4,15,14
6147,20339749,193,653,0,37,23
6148,89912374,193,429,41,4,12
6149,7312643,193,425,0,9,9
6150,80769894,193,478,0,42,1
6151,59182609,193,452,0,39,11
6152,96561156,193,524,0,84,5
6153,60464118,193,517,0,5,1
6154,47557009,193,467,0,7,1
6155,8517429,193,474,11,22,13
6156,100140061,193,450,0,26,9
6157,49431085,193,506,2,18,3
6158,80030948,193,480,0,5,6
6159,79332658,193,607,0,34,2
6160,18729544,192,355,0,14,2
6161,18170803,192,498,1,3,4
6162,88914248,192,501,21,6,3
6163,82962042,192,590,0,21,8
6164,142190311,192,494,28,0,4
6165,35665769,192,470,23,0,1
6166,108944739,192,530,1,12,9
6167,70492282,192,371,2,0,3
6168,15057025,192,556,0,46,7
6169,94455644,192,387,12,0,4
6170,3523116,192,425,15,6,19
6171,25266604,191,582,21,7,6
6172,140141293,191,535,0,7,17
6173,40741759,191,451,0,5,4
6174,2641662,191,424,0,28,2
6175,15525919,191,455,11,6,0
6176,114254365,191,573,6,35,5
6177,102438554,191,480,14,14,3
6178,136825004,191,481,1,14,14
6179,142148728,191,447,0,27,6
6180,96021761,191,506,5,0,11
6181,9383251,191,596,4,10,6
6182,19637792,191,565,11,9,3
6183,14843329,191,555,0,20,33
6184,96189202,191,370,4,8,4
6185,141105686,191,515,9,0,9
6186,4363457,190,591,2,36,22
6187,65227955,190,480,26,1,1
6188,104682831,190,397,0,14,14
6189,34596224,190,360,2,29,2
6190,80998112,190,526,0,25,11
6191,69992291,190,449,0,7,1
6192,2487141,190,562,19,49,27
6193,35106275,190,461,0,57,27
6194,96820845,190,361,3,10,2
6195,106479971,190,499,2,21,9
6196,33958537,190,491,39,9,6
6197,59579544,190,544,0,28,16
6198,84877567,190,452,2,16,3
6199,131929409,189,461,0,35,12
6200,21841539,189,502,3,29,12
6201,67205339,189,347,0,23,1
6202,24998109,189,424,12,1,5
6203,62549252,189,450,1,4,10
6204,80771636,189,514,23,10,19
6205,36661777,189,456,16,3,2
6206,38800602,189,357,0,0,0
6207,80819373,189,418,1,0,2
6208,48638352,189,535,0,37,15
6209,93781445,189,439,2,6,5
6210,118580080,189,491,10,11,7
6211,75489895,189,381,0,25,11
6212,29036383,189,373,45,0,6
6213,77646326,189,607,22,21,2
6214,63631750,189,491,1,16,13
6215,119205986,189,444,0,32,6
6216,12969765,189,288,30,19,10
6217,86431623,189,447,0,10,3
6218,97126409,189,485,8,10,4
6219,92961613,189,420,2,10,0
6220,15021819,189,462,0,4,7
6221,106360702,189,448,8,2,6
6222,124706263,189,415,20,0,5
6223,47032159,188,504,8,28,17
6224,53892787,188,501,13,5,8
6225,34811514,188,427,1,18,1
6226,22788122,188,491,0,6,4
6227,115950484,188,466,5,8,3
6228,126096623,188,322,0,2,5
6229,40796628,188,653,9,0,5
